Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Motor vehicles, bodies and trailers, and parts manufacturing",Idaho,Millions of current dollars,64,68.8,80.9,96.9,71.2,76.8,79.4,90.5,118.4,103.3,117.1,71.9,35.7,62.6,78.7,103.4,105.5,86.2,90.3,97.7,115.3,131.0,123.1,147.2,169.9,
Other transportation equipment manufacturing,Idaho,Millions of current dollars,26.1,19.9,29,38.2,18.9,29.1,34.6,40.2,71,63.9,77.2,89,96.6,111.3,104.5,105.5,108.1,111.3,120.2,128.6,118.9,122.7,137.1,104.8,127.2,
Furniture and related product manufacturing,Idaho,Millions of current dollars,64.7,76.2,85.3,86,77.4,93,83.2,84.8,100.6,99.6,108,90,78.2,71.8,70.5,72.2,81,90,96.2,99,86.3,108.5,110.7,136.1,144.4,
Miscellaneous manufacturing,Idaho,Millions of current dollars,92.3,157.8,109,104.6,97,84,88.2,176.9,163.3,180.7,141.8,69.1,73.5,86.4,100.1,114.9,127.2,103.8,102.4,124,130,123.1,135.3,151.3,170.2,
Nondurable goods manufacturing,Idaho,Millions of current dollars,1423.3,1335.6,2303.4,2264.3,1957.6,1644.9,1579.4,1442,1446.8,1676.5,1863.5,2104.5,2236,2146.9,2351.3,2630.1,2610.1,2608.1,2967.8,2852.8,3096.4,3362.9,3812,4081.8,4323.6,
Food and beverage and tobacco product manufacturing,Idaho,Millions of current dollars,887.6,807.9,1054.7,1078.1,1004.6,1077.8,1019.3,865.4,831.2,1055.1,1150.6,1239.4,1473.5,1413.2,1472.1,1638.2,1659.1,1756.3,1918.1,1827,2032.7,2278.5,2717.8,3006,3167.5,
Textile mills and textile product mills,Idaho,Millions of current dollars,9.1,9.9,11.1,13.1,8.6,9.9,7.6,9.7,10.8,12,13.1,17,17.4,20,17,21.7,17.4,22.4,21.9,24.8,21.5,19.8,18.3,18.8,24.1,
"Apparel, leather, and allied product manufacturing",Idaho,Millions of current dollars,10.5,8.7,9.5,10.7,9.3,9.3,7.8,9,8.2,8.9,12,16.9,16.5,17.5,17.1,21.7,25.4,25.8,29.6,22.1,17.1,15.4,15.7,19.5,23.5,
Paper manufacturing,Idaho,Millions of current dollars,167.4,153.1,132.4,136.5,86,106.4,115.1,130.1,115,106.9,94.8,75.6,136.2,148.2,149.4,174.2,189.4,217.1,264.8,265.9,249.2,262.6,271.5,269.8,251.9,
Printing and related support activities,Idaho,Millions of current dollars,77,75.2,84.5,86,90,88.8,102.5,85,91.1,103.4,108.3,99.6,77.6,71.1,68.1,66.3,93.8,132.9,155.9,150.1,127.9,120.3,109.6,93.6,97.3,
