Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Other transportation equipment manufacturing,Montana,Millions of current dollars,8,11.7,4.8,4.3,6.7,6.8,5.5,5.1,5.8,4.4,2.8,5.4,5.2,3.9,5.4,10,8.7,9.6,15.6,12.7,14,8.6,6.1,5.8,6.2,
Furniture and related product manufacturing,Montana,Millions of current dollars,24.6,33.4,34.1,36.5,32.4,31.6,31.1,31.6,34.9,37.6,35.1,31.7,27.6,24.1,23.4,23.2,26.7,29,34.4,33.9,34.3,35.2,36,36.2,37.3,
Miscellaneous manufacturing,Montana,Millions of current dollars,85.2,95,91.1,85.8,72.2,95.9,84.1,71.6,81.8,103.9,120.4,98.5,112.5,104.1,92.2,100.2,105.9,130.8,121.4,131.7,154.7,150.9,180.2,179.5,208.0,
Nondurable goods manufacturing,Montana,Millions of current dollars,716.5,815.2,634.4,624.2,663.5,612.5,889.4,1063,1188.2,1404.5,1924.4,1369.3,880.4,1239.3,1831.5,1801.8,1664.1,2019.7,2276.1,1275.8,2525.4,3066.8,1965.6,1153,2057.1,
Food and beverage and tobacco product manufacturing,Montana,Millions of current dollars,111.4,131.2,139.9,137.4,126,132.1,134.5,155.7,148.8,185.6,180.5,172.8,218.5,238.3,203.1,210.2,297,330.8,376.8,315,272.3,316.4,358.7,291,313.4,
Textile mills and textile product mills,Montana,Millions of current dollars,8.1,5.6,5.5,6.1,7.4,5.8,4.8,6.5,5.4,5.6,6.3,7,7.4,7.6,6.9,7.6,6.7,6.6,7.9,9.2,7.5,7.0,7.4,8.3,9.2,
"Apparel, leather, and allied product manufacturing",Montana,Millions of current dollars,6.7,7,4.5,4.3,4,3.2,2.6,2.4,2,1.9,1.9,2.4,2.4,2.7,3.4,3.9,4.1,4.2,4.8,4.8,5.8,6.8,7,4.8,6.2,
Paper manufacturing,Montana,Millions of current dollars,64,67,76.4,72.9,66.9,59.8,63.4,73.8,73.2,94.3,87.8,66.2,72,46.7,6,4.5,3.7,3.7,2.3,1.9,2.9,3.0,3.1,4.1,3.8,
Printing and related support activities,Montana,Millions of current dollars,26.2,32.4,27.9,30.2,32.1,33.9,37.8,40,44,51.7,58.8,53.9,48.9,46.5,49.7,54.6,59.5,62.9,69.8,77.6,66.1,60.3,64.1,56.1,59.5,
Petroleum and coal products manufacturing,Montana,Millions of current dollars,424.9,483.9,298.7,298.6,355.7,308.3,572.2,702.7,833.6,981.4,1487.4,951.9,387.3,746.7,1388.6,1403,1166,1500.9,1681.2,734,2051.1,2493.1,1266.8,543.1,1362.4,
Chemical manufacturing,Montana,Millions of current dollars,65.4,76.3,69.9,61.5,57.7,55.7,61.1,67.3,65.9,67.4,82.8,97.2,123.4,130.1,151.6,94.9,102.2,88.5,106.3,105.4,92.9,143.0,220.1,207.5,258.4,
Plastics and rubber products manufacturing,Montana,Millions of current dollars,9.9,11.8,11.6,13.2,13.7,13.7,13,14.4,15.3,16.5,19,17.9,20.5,20.6,22.1,23.2,24.8,22.1,27,27.9,26.9,37.2,38.4,38,44.2,
Wholesale trade,Montana,Millions of current dollars,1180.1,1221.1,1194.8,1253.8,1231,1279.7,1367.8,1533.8,1637.2,1767.2,1880.2,1958.8,1878,1994.9,2090,2308.4,2492.5,2544.3,2639.4,2602.2,2643.5,2832.3,2920.9,2995.2,3436.1,
Retail trade,Montana,Millions of current dollars,1523.3,1661.6,1650.9,1678.8,1761.9,1877.8,1929.9,2040.7,2279.2,2425.5,2518.1,2518.7,2520.8,2733.6,2722.7,2736.9,2701.7,2749.6,2886,2995,3098.4,3220.1,3401.7,3604.7,4217.0,
Transportation and warehousing,Montana,Millions of current dollars,829.3,934.5,900.1,990,946.3,944.6,1022,1141.1,1284.7,1447.3,1468.7,1613.2,1508.8,1645.4,1719.1,1895.9,2007,2090.9,2104.1,1977.6,2065.6,2228.9,2270.7,2070.4,2358.3,
Air transportation,Montana,Millions of current dollars,44,50.5,51.7,51.9,39.1,49.4,56.2,59.7,74.3,80.9,94.3,76.8,77.7,87.1,110,109.7,117.4,112.1,142.9,151.1,171.7,200.4,207.2,30.9,90.9,
Rail transportation,Montana,Millions of current dollars,327.2,343.6,330.3,356.6,355.6,322.6,373.1,433.6,514,608,617.3,772.4,689,740.5,709.6,828.1,866.8,944.1,931.4,849.9,900.1,966.7,965.2,902.2,978.8,
Water transportation,Montana,Millions of current dollars,1.3,0.5,0.7,1.2,2.2,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.6,1,2.4,2.7,2.4,2.7,0.8,1.1,1.3,1.3,0.8,1.2,
Truck transportation,Montana,Millions of current dollars,255.5,299.3,310.1,324.3,308.2,316.1,332.2,381.3,405.5,441,436.2,424.1,392.1,421.9,491.5,545,598.9,608.8,593.5,537.1,533.7,550.4,560.6,522.4,599.2,
Transit and ground passenger transportation,Montana,Millions of current dollars,42.5,45.2,48.8,53.1,56.2,57.5,61.4,52.4,44.3,48.5,56.4,51.8,51.3,55,58.5,63.5,66.5,68.7,66,56.5,60.3,61.6,64.6,55,60.4,
Pipeline transportation,Montana,Millions of current dollars,26.2,50.7,33.1,29.2,28.1,33.5,35.8,44.6,51.2,51.8,61.9,74.7,87.4,107.1,105.9,96.7,97.7,94.5,92.4,102.1,104.3,132.1,132.1,164,174.8,
Other transportation and support activities,Montana,Millions of current dollars,123.5,134.6,115.6,163.4,148.2,159,156,163.4,188.4,205.2,192.2,202.3,199.3,220,228.6,235.3,243.1,243.1,259,267.9,280.8,301.9,324,378.8,433.5,
Warehousing and storage,Montana,Millions of current dollars,9.1,10,9.9,10.2,8.7,6.6,7,5.8,6.9,11.8,10.4,11,11.9,13.1,14,15.2,14,17.3,16.2,12.3,13.5,14.5,15.6,16.3,19.5,
Information,Montana,Millions of current dollars,531.9,575.3,579.8,560,628.9,717.5,740.2,843.1,878.9,907,936.8,974.3,1012.9,1073.1,1038.8,999.3,1073.9,1023.6,1073.3,1095,1129.5,1132.5,1142.7,1263.8,1455.0,
Publishing industries (except Internet),Montana,Millions of current dollars,97.1,103.7,123.6,99.9,100.3,135,150.3,179.7,196.2,184.9,206,192.2,176.3,187.8,205.1,187.9,178.3,179.5,197.3,211.3,218.4,230.7,244.9,281,431.1,
Motion picture and sound recording industries,Montana,Millions of current dollars,25.1,29.1,34.2,36.7,39.9,43.3,38.2,58.8,38.8,37.4,51.7,44.4,64.9,56,54.4,58.2,71.7,75.9,78.5,78.1,89.6,85.2,68.6,67.7,82.5,
Broadcasting (except Internet) and telecommunications,Montana,Millions of current dollars,393.4,422.8,406.6,412.2,462.1,488.6,497.4,525,576.4,607.4,615.7,655.1,676.5,697.3,668.1,653.4,711.6,644.5,677.1,679.3,706.1,704.2,714.2,754,743.1,
"Data processing, hosting, and other information services",Montana,Millions of current dollars,16.3,19.7,15.4,11.2,26.6,50.5,54.3,79.6,67.6,77.2,63.4,82.6,95.3,132.1,111.2,99.8,112.3,123.8,120.4,126.3,115.4,112.4,115.1,161,198.2,
"Finance, insurance, real estate, rental, and leasing",Montana,Millions of current dollars,2935.1,3175.6,3456.9,3734.6,4112.5,4385,4522.1,4902.9,5628,6011.6,6396.3,6637.7,6644.3,7056.8,7692.2,7618.2,7953.2,8333.7,8895.2,8761.6,9416.7,9632.6,10212.2,10614.8,11463.1,
Finance and insurance,Montana,Millions of current dollars,753.4,845.4,905.6,1012,1090.3,1253.4,1340.7,1368.8,1547.3,1662.9,1746.2,1711.5,1740.4,1750.1,1843.4,1915.9,1887.4,2100.8,2187.1,2293.9,2479,2692.5,2815,3020.6,3369.0,
"Monetary Authorities- central bank, credit intermediation, and related services",Montana,Millions of current dollars,360.2,428.7,481.8,537.3,584.5,707.8,768.6,756.7,863.8,936.4,976.8,1005.1,980,962.3,1019.7,1107.2,1044.9,1178.7,1232.9,1271.9,1428.3,1519.4,1644.5,1843.4,2083.3,
