Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Warehousing and storage,District of Columbia,Millions of current dollars,11,16.6,17.1,19.7,22.3,23.1,12.5,13.2,14.2,10.3,6.6,1,1,0.8,0.8,1,1.2,2.5,3.1,1.8,2,1.8,2.9,1.2,1.3,
Information,District of Columbia,Millions of current dollars,3771.1,3696.2,4117.9,3563.1,4000.9,4786.1,5108.8,5685.1,6222.2,5918.6,6314.7,6340,6101.2,6208.6,6222.6,5721.7,6281.4,6062.3,6345.4,6668.1,7092.1,7722.3,8412.1,9568.1,10627.8,
Publishing industries (except Internet),District of Columbia,Millions of current dollars,1130.1,1142.3,1470.7,1118.7,1283.5,1686.5,1818.2,1997.2,2304.5,2013.2,2272.4,1884.7,1777.6,1702.2,1829.4,1772.8,1758.1,1568.4,1515.7,1622,1930.1,2039.2,2180.5,2911.6,3418.9,
Motion picture and sound recording industries,District of Columbia,Millions of current dollars,136,158,195.3,205.9,270.7,278.3,319.1,285.1,200.4,213.7,253.3,265.7,289.5,322.1,284.4,284.3,267.6,249.3,232.2,205.2,183.4,183.0,197.9,199.3,223.6,
Broadcasting (except Internet) and telecommunications,District of Columbia,Millions of current dollars,2178.8,2024.1,2162.2,2027.8,2019.2,2127.5,2222.5,2398.3,2801.4,2627.1,3173.4,3318.3,3171.8,3113,2995.5,2741.4,3290.7,3167.8,3439.2,3540.7,3638.7,3885.4,4174.7,4360,4590.1,
"Data processing, hosting, and other information services",District of Columbia,Millions of current dollars,326.3,371.8,289.6,210.7,427.5,693.8,749,1004.5,915.9,1064.6,615.6,871.3,862.4,1071.3,1113.3,923.2,965,1076.8,1158.3,1300.2,1340,1614.6,1859,2097.3,2395.3,
"Finance, insurance, real estate, rental, and leasing",District of Columbia,Millions of current dollars,5992.4,6508.7,7099.3,7664.8,8055.5,7873.1,8088.7,8849.4,9117.3,9940.2,11067.4,10974,10305.2,11573.9,11886.3,12787.7,13316.3,14775.4,15657.3,16437,16904.2,17679.2,19157.5,19428.2,20373.8,
Finance and insurance,District of Columbia,Millions of current dollars,2317.8,2735.2,2967.9,3157.3,3286.2,3032.6,2980.5,3348.8,3278.9,3678.7,4202,3561.8,3215.5,3468.7,3612.4,4002.1,4093.1,4574.9,5060.4,5570.5,5919.9,6667.5,7457.9,7803.8,8420.9,
"Monetary Authorities- central bank, credit intermediation, and related services",District of Columbia,Millions of current dollars,782.3,901,996.1,1113.1,1150.9,1198.9,1319.4,1482.6,1296.8,1574.6,2093.3,1777.4,1355.3,1427.1,1599.9,1735.1,1715.5,1897.7,2026.3,2284.2,2640.2,2826.6,3329.7,3356.1,3215.9,
"Securities, commodity contracts, and other financial investments and related activities",District of Columbia,Millions of current dollars,703.5,715.8,792.1,867.7,898.8,747,711.8,734.5,932.9,992.6,865.1,608.7,828.7,900.2,815.4,1088.3,1201.3,1065.2,1066.5,1310.2,1363.2,1591.4,1885.1,1949.3,2270.6,
Insurance carriers and related activities,District of Columbia,Millions of current dollars,612,668.8,607.9,720.5,690.5,660.2,703.8,776,789.1,875.5,1050.9,987.2,972.3,1052.3,1169.1,1154.3,1078.8,1482.2,1772.8,1741.8,1561.3,1828.0,1824.6,1968.9,2022.7,
"Funds, trusts, and other financial vehicles",District of Columbia,Millions of current dollars,219.9,449.6,571.8,456,545.9,426.4,245.6,355.7,260.1,236.1,192.7,188.5,59.2,89,28,24.4,97.5,129.9,194.8,234.3,355.2,421.5,418.7,529.6,911.8,
Real estate and rental and leasing,District of Columbia,Millions of current dollars,3674.6,3773.6,4131.5,4507.5,4769.3,4840.5,5108.2,5500.6,5838.4,6261.5,6865.5,7412.2,7089.7,8105.2,8273.9,8785.6,9223.2,10200.4,10596.9,10866.5,10984.3,11011.6,11699.6,11624.3,11952.9,
Real estate,District of Columbia,Millions of current dollars,3524.7,3617.7,3956.1,4295.8,4572.3,4644,4882.8,5265.4,5571.9,5967.6,6594,7139.8,6817.7,7856.4,8061.5,8571.8,9009.5,9995.1,10408.7,10681.5,10801,10806.6,11472.4,11464.8,11795.8,
Rental and leasing services and lessors of nonfinancial intangible assets,District of Columbia,Millions of current dollars,149.9,155.8,175.4,211.7,197,196.5,225.4,235.2,266.6,293.9,271.5,272.4,272,248.8,212.5,213.8,213.7,205.4,188.1,185.1,183.3,205.0,227.1,159.5,157.1,
Professional and business services,District of Columbia,Millions of current dollars,9923.6,11109.1,12146.2,13258,14478.9,15455.9,16631.4,18641.8,19749,21203.2,23123.3,25605,24441,25102,26518,27450.5,27531,28717.4,30403.5,31805.9,32354.4,33310.5,33761,34422.3,36693.5,
"Professional, scientific, and technical services",District of Columbia,Millions of current dollars,8575.5,9643.5,10573.9,11301.9,12437.5,13415.7,14525.4,16425.4,17243.9,18503.5,20143.4,22515.9,21428.3,21844.2,22992.9,23810.3,23840.1,24834.1,26198.2,27737.4,28094,28991.7,29236.5,29843,31825.5,
